user_id,country,gender,years_of_experience,no_of_apply,no_of_pass,no_of_hire,avg_apply_pass,avg_pass_hire,no_of_event_reg,signup_year,current_inactive_days,education_level,job_role,skills
2522,South Korea,female,0,0,0,0,0,0,0,2019,1046,Graduated College,"System, Network Administrator",Golang|Node.js|C|C++|TCP|UDP|NAT|Docker|Rust|Python
2522,South Korea,female,0,0,0,0,0,0,0,2019,1046,Graduated College,"System, Network Administrator",Golang|Node.js|C|C++|TCP|UDP|NAT|Docker|Rust|Python
2524,South Korea,female,0,0,0,0,0,0,0,2019,1219,No College,Python Developer,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
2524,South Korea,female,0,0,0,0,0,0,0,2019,1219,No College,Python Developer,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
2533,South Korea,male,0,2,0,0,0,0,0,2019,31,Graduated College,Enterprise Sales,SQL|Excel
2533,South Korea,male,0,2,0,0,0,0,0,2019,11,Graduated College,Enterprise Sales,SQL|Excel
2534,South Korea,male,0,3,0,0,0,0,0,2019,50,No College,"QA, Test Engineer",Android|iOS
2534,South Korea,male,0,3,0,0,0,0,0,2019,28,No College,"QA, Test Engineer",Android|iOS
2536,South Korea,male,0,0,0,0,0,0,0,2019,956,Graduated College,Product Designer,Figma|Zeplin|Sketching
2536,South Korea,male,0,0,0,0,0,0,0,2019,956,Graduated College,Product Designer,Figma|Zeplin|Sketching
2548,South Korea,female,0,0,0,0,0,0,0,2019,951,Graduated College,Writer,Excel|PowerPoint|MS Office
2548,South Korea,female,0,0,0,0,0,0,0,2019,951,Graduated College,Writer,Excel|PowerPoint|MS Office
2554,South Korea,female,0,2,0,0,0,0,0,2019,1227,Graduated College,General Affairs,Personnel Management|Financial Accounting|Business Management
2554,South Korea,female,0,2,0,0,0,0,0,2019,1227,Graduated College,General Affairs,Personnel Management|Financial Accounting|Business Management
2557,South Korea,male,0,0,0,0,0,0,0,2019,1164,Graduated College,Web Developer,Git|Java|Go|DevOps|MongoDB|Spring Framework|Kotlin|Hadoop|ElasticSearch|Spark|SQL|Python|AWS|iOS|Android|JavaScript|React|VueJS|GitHub|TypeScript|Shell|MySQL|Docker|NoSQL
2557,South Korea,male,0,0,0,0,0,0,0,2019,1164,Graduated College,Web Developer,Git|Java|Go|DevOps|MongoDB|Spring Framework|Kotlin|Hadoop|ElasticSearch|Spark|SQL|Python|AWS|iOS|Android|JavaScript|React|VueJS|GitHub|TypeScript|Shell|MySQL|Docker|NoSQL
2563,South Korea,female,0,0,0,0,0,0,0,2019,1094,Graduated College,Partnership Specialist,Branding|Brand Marketing|Content Creation|Advertising Management
2563,South Korea,female,0,0,0,0,0,0,0,2019,1094,Graduated College,Partnership Specialist,Branding|Brand Marketing|Content Creation|Advertising Management
2571,South Korea,female,0,5,0,0,0,0,0,2019,1028,Graduated College,Secretary,SaaS|IT Management
2571,South Korea,female,0,5,0,0,0,0,0,2019,1028,Graduated College,Secretary,SaaS|IT Management
2572,South Korea,female,0,0,0,0,0,0,0,2019,1081,Graduated College,Embedded Developer,C / C++|Linux|RTL design|RTL coding|RTL verification|SoC|FPGA|VHDL|Python|Bash|DevOps|Jenkins|Unix|Verilog|Perl|Java|Shell
2572,South Korea,female,0,0,0,0,0,0,0,2019,1081,Graduated College,Embedded Developer,C / C++|Linux|RTL design|RTL coding|RTL verification|SoC|FPGA|VHDL|Python|Bash|DevOps|Jenkins|Unix|Verilog|Perl|Java|Shell
2575,South Korea,female,0,9,3,0,0.1,0,0,2019,61,Graduated College,Solutions Consultant,Excel|MS Office|Python|Google Cloud Platform|Slack|Notion|JIRA|HWP|ERP Software|HR Management
2575,South Korea,female,0,9,3,0,0.1,0,0,2019,41,Graduated College,Solutions Consultant,Excel|MS Office|Python|Google Cloud Platform|Slack|Notion|JIRA|HWP|ERP Software|HR Management
2576,South Korea,female,0,0,0,0,0,0,0,2019,1138,Graduated College,Web Developer,Java|JIRA|Git|Spring Boot|Spring Framework|SCM|iOS|Android|Kotlin|Swift
2576,South Korea,female,0,0,0,0,0,0,0,2019,83,Graduated College,Web Developer,Java|JIRA|Git|Spring Boot|Spring Framework|SCM|iOS|Android|Kotlin|Swift
2580,South Korea,female,0,1,0,0,0,0,0,2019,1152,Graduated College,Recruiter,HRIS
2580,South Korea,female,0,1,0,0,0,0,0,2019,1152,Graduated College,Recruiter,HRIS
2585,South Korea,male,0,0,0,0,0,0,0,2019,1221,Graduated College,PHP Developer,Git|JIRA|Spring Boot|Java|MySQL
2585,South Korea,male,0,0,0,0,0,0,0,2019,1221,Graduated College,PHP Developer,Git|JIRA|Spring Boot|Java|MySQL
2586,South Korea,male,0,0,0,0,0,0,0,2019,1000,Graduated College,Fashion Designer,Adobe Photoshop|Adobe Illustrator
2586,South Korea,male,0,0,0,0,0,0,0,2019,1000,Graduated College,Fashion Designer,Adobe Photoshop|Adobe Illustrator
2587,South Korea,male,0,14,0,0,0,0,0,2019,64,Graduated College,Social Marketer,Advertising Agency|Marketing Communications
2587,South Korea,male,0,14,0,0,0,0,0,2019,55,Graduated College,Social Marketer,Advertising Agency|Marketing Communications
2589,South Korea,female,0,0,0,0,0,0,0,2019,1108,No College,Secretary,Mobile Marketing|Marketing Operations
2589,South Korea,female,0,0,0,0,0,0,0,2019,1108,No College,Secretary,Mobile Marketing|Marketing Operations
2590,South Korea,male,0,17,9,0,0.8,0,0,2019,1105,Graduated College,Machine Learning Engineer,Business Affairs|Government Affairs
2590,South Korea,male,0,17,9,0,0.8,0,0,2019,1105,Graduated College,Machine Learning Engineer,Business Affairs|Government Affairs
2596,South Korea,male,0,7,0,0,0,0,0,2019,78,No College,Brand Marketer,Firebase|PowerPoint|Excel
2596,South Korea,male,0,7,0,0,0,0,0,2019,65,No College,Brand Marketer,Firebase|PowerPoint|Excel
2600,South Korea,male,0,9,0,0,0,0,0,2019,1217,Graduated College,Video Editing Specialist,Adobe Premiere|After Effect
2600,South Korea,male,0,9,0,0,0,0,0,2019,1217,Graduated College,Video Editing Specialist,Adobe Premiere|After Effect
2601,Hong Kong,male,0,1,0,0,0,0,0,2019,17,Graduated College,Web Developer,DART for Publishers|Flutter
2603,South Korea,male,0,2,0,0,0,0,0,2019,96,No College,Purchasing Manager,Personnel Management|Staffing|Hiring Personnel|HRM
2607,South Korea,male,0,0,0,0,0,0,0,2019,1202,Graduated College,Operations Manager,Axure|Google Analytics|JIRA|Excel|SQL
2608,South Korea,male,0,0,0,0,0,0,0,2019,1072,Graduated College,"Salary, Compensation",Compensation Structures|Compensations|Compensation Strategies|Compensation Planning
2610,South Korea,female,0,14,4,0,0.2,0,0,2019,1038,Graduated College,Writer,Advertising Agency|Marketing Communications|Sales Enablement|Marketing Management|Marketing Event Planning|Marketing Materials|Marketing Analytics|Marketing Operations|Marketing Strategy|Content Management|Content Strategy
2611,South Korea,female,0,0,0,0,0,0,0,2019,1097,No College,Production Worker,Figma|Adobe Photoshop|Adobe Illustrator|Graphic Design|Typography|Branding
2612,South Korea,female,0,0,0,0,0,0,0,2019,65,No College,Social Marketer,Tableau|Google Analytics|SQL
2613,South Korea,female,0,0,0,0,0,0,0,2019,1144,Graduated College,Performance Evaluation,Axure|Google Analytics|JIRA|Excel|SQL
2618,South Korea,female,0,1,0,0,0,0,0,2019,1217,Graduated College,Graphic Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
2620,South Korea,male,0,0,0,0,0,0,0,2019,1217,Graduated College,Operations Manager,Axure|Google Analytics|JIRA|Excel|SQL
2622,South Korea,male,0,11,0,0,0,0,0,2019,1217,Graduated College,Service Planner,AWS|Azure|GCP
2623,South Korea,male,0,5,0,0,0,0,0,2019,960,Graduated College,Web Designer,AMPL|Tableau
2630,South Korea,male,0,2,0,0,0,0,0,2019,13,Graduated College,Operations Manager,Axure|Google Analytics|JIRA|Excel|SQL
2633,South Korea,female,0,0,0,0,0,0,0,2019,973,Graduated College,Java Developer,Axure|Google Analytics|JIRA|Excel|SQL
2642,South Korea,male,0,13,0,0,0,0,0,2019,1104,No College,Web Developer,AWS|Linux|Docker|Jenkins|Node.js|Git|JavaScript|MySQL|SQL|React|GitHub|Python|JIRA|Redis|TypeScript|ElasticSearch|React.js|ExpressJS|Amazon Web Service|Nginx|REST
2648,South Korea,female,0,0,0,0,0,0,0,2019,18,Graduated College,General Affairs,Policy Analysis|Policy Development|Policy Research|Policy Writing|Cooperative
2649,South Korea,female,0,7,0,0,0,0,0,2019,35,Graduated College,Social Marketer,SQL
2650,South Korea,female,0,1,0,0,0,0,0,2019,78,Graduated College,Operations Manager,Policy Analysis|Policy Development|Policy Research|Policy Writing|Cooperative
2651,South Korea,male,0,0,0,0,0,0,0,2019,48,Graduated College,"System, Network Administrator",AWS|Azure|GCP
2652,South Korea,male,0,9,5,0,0.7,0,0,2019,85,Graduated College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator
2654,South Korea,female,0,0,0,0,0,0,0,2019,1077,Graduated College,Accountant,Python
2657,South Korea,female,0,1,0,0,0,0,0,2019,1116,No College,"UI,GUI Designer",Adobe Photoshop|UI Design|Branding|Adobe Illustrator|Graphic Design|Figma|Zeplin|Adobe XD|Web Design
2659,South Korea,male,0,0,0,0,0,0,0,2019,83,Graduated College,Illustrator,Adobe Photoshop|Adobe Illustrator|Graphic Design|Adobe XD|Service Design|Web Design|Branding|UI Design
2661,South Korea,female,0,1,0,0,0,0,0,2019,961,Graduated College,Sales Team Lead,Advertising Operations
2662,South Korea,male,0,3,0,0,0,0,0,2019,741,Graduated College,Sales Team Lead,GCP|Python|Java|Scala
2666,South Korea,female,0,2,0,0,0,0,0,2019,1036,Graduated College,Social Marketer,.NET Core|C#|Unity3D|Slack|Jenkins|AWS|Python
2674,South Korea,male,0,0,0,0,0,0,0,2019,1077,Graduated College,Customer Service Manager,SaaS|IT Management
2675,South Korea,female,0,24,0,0,0,0,0,2019,954,Graduated College,Digital Marketer,Customer Experience|Customer Satisfaction|Customer Focus
2676,South Korea,female,0,0,0,0,0,0,0,2019,1174,Graduated College,Electrical Engineer,AWS|Jenkins|Python|ISO|ISO 27001|APIs|Laravel|MySQL
2680,South Korea,male,0,0,0,0,0,0,0,2019,1012,Graduated College,Front-end Engineer,AWS|Jenkins|Python|ISO|ISO 27001|APIs|Laravel|MySQL
2684,South Korea,female,0,0,0,0,0,0,0,2019,1013,Graduated College,Electronics Engineer,Marketing Strategy|Content Creation|Content Development|Brand Management|Brand Strategy|Brand Communication|Salesforce.com
2692,South Korea,male,0,0,0,0,0,0,0,2019,1184,No College,Healthcare Manager,Strategic Planning
2694,United States,male,0,49,15,1,1.4,0.8,0,2019,1185,Graduated College,"Video, Voice Engineer",AWS|Azure
2697,South Korea,female,0,0,0,0,0,0,0,2019,56,Graduated College,Java Developer,GCP|Python|Java|Scala
2707,South Korea,male,0,0,0,0,0,0,0,2019,1150,No College,Social Marketer,CRM|Growth Hacking
2708,South Korea,female,0,11,0,0,0,0,0,2019,974,No College,Store Manager,Advertising Agency|Marketing Communications
2709,South Korea,female,0,0,0,0,0.3,0,0,2019,1023,Graduated College,Web Developer,JavaScript|React|React Native|HTML5|CSS3|TypeScript|C / C++
2712,South Korea,female,0,17,3,0,0.1,0,0,2019,983,Graduated College,"Video, Motion Designer",Adobe Illustrator|Adobe Photoshop|Graphic Design|Adobe XD|Interaction Design|Service Design|Web Design|Sketch|UI Design
2713,South Korea,male,0,1,0,0,0,0,0,2019,29,No College,Web Publisher,Spring Boot|Java|RESTful WebServices|MySQL|NoSQL
2715,South Korea,female,0,9,0,0,0,0,0,2019,66,No College,Social Marketer,Marketing Operations|Marketing Communications|Marketing Strategy|Marketing Management
2716,South Korea,male,0,2,0,0,0,0,0,2019,1074,Graduated College,Marketing Strategy Planner,Global Marketing
2717,South Korea,male,0,21,3,0,0.4,0,0,2019,83,Graduated College,Teacher,HRIS
2718,South Korea,female,0,0,0,0,0,0,0,2019,92,Graduated College,Teacher,HRIS
2719,South Korea,female,0,0,0,0,0,0,0,2019,87,Graduated College,Web Developer,Git|Java|Go|DevOps|MongoDB|Spring Framework|Kotlin|Hadoop|ElasticSearch|Spark|SQL|Python|AWS|iOS|Android|JavaScript|React|VueJS|GitHub|TypeScript|Shell|MySQL|Docker|NoSQL
2721,South Korea,female,0,0,0,0,0,0,0,2019,1201,No College,Social Marketer,Branding|Brand Marketing|Content Creation|Advertising Management
2726,South Korea,male,0,3,0,0,0,0,0,2019,1201,Graduated College,Node.js Developer,AWS|Linux|Docker|Jenkins|Node.js|Git|JavaScript|MySQL|SQL|React|GitHub|Python|JIRA|Redis|TypeScript|ElasticSearch|React.js|ExpressJS|Amazon Web Service|Nginx|REST
2727,South Korea,female,0,8,4,0,1.2,0,0,2019,1198,Graduated College,Data Analyst,Management Consulting|Strategic Analysis|Strategic Consulting|SQL|Spreadsheets|Tableau
2728,South Korea,female,0,63,3,0,0.2,0,0,2019,68,Graduated College,Strategic Planner,Advertising Operations
2731,South Korea,male,0,0,0,0,0,0,0,2019,1083,Graduated College,Hardware Engineer,C / C++|C#|RTOS|UART|Embedded Systems|Firmware|Bluetooth
2732,South Korea,male,0,3,0,0,0,0,0,2019,93,Graduated College,Web Developer,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
2738,South Korea,male,0,6,3,0,0.1,0,0,2019,8,Graduated College,Service Planner,Adobe|Adobe InDesign
2739,South Korea,female,0,34,0,0,0,0,0,2019,70,No College,Writer,Adobe Premiere|After Effect
2740,South Korea,male,0,23,0,0,0,0,0,2019,56,No College,Web Developer,AWS|Git|TypeScript|MySQL|Redis
2742,South Korea,female,0,7,0,0,0,0,0,2019,15,Graduated College,Web Designer,Adobe Photoshop|Sketch|Adobe Illustrator|Figma|Zeplin|UI Design
2744,South Korea,female,0,0,0,0,0,0,0,2019,36,Graduated College,Python Developer,GCP|Python|Java|Scala
2746,South Korea,female,0,7,4,0,0.3,0,0,2019,1191,Graduated College,iOS Developer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
2748,South Korea,female,0,0,0,0,0,0,0,2019,1133,Graduated College,Service Planner,Axure|Google Analytics|JIRA|Excel|SQL
2752,South Korea,female,0,2,0,0,0,0,0,2019,65,Graduated College,Content Creator,Adobe Premiere|Adobe Photoshop|After Effect
2753,South Korea,female,0,2,0,0,0,0,0,2019,1171,Graduated College,Strategic Planner,JIRA|Tableau|Excel|PowerPoint|SQL
2758,South Korea,female,0,9,0,0,0,0,0,2019,1193,Graduated College,Technical Sales Specialist,GCP|Python|Java|Scala
2766,South Korea,male,0,0,0,0,0,0,0,2019,1176,Graduated College,Interior Designer,Adobe Photoshop|Adobe Illustrator
2767,South Korea,female,0,2,0,0,0,0,0,2019,46,Graduated College,"Salary, Compensation",HRIS
2771,South Korea,male,0,1,0,0,0,0,0,2019,28,No College,Market Researcher,Graphic Design|Posters
2772,South Korea,male,0,8,0,0,0,0,0,2019,1197,Graduated College,Marketer,SQL
2774,Vietnam,male,0,44,0,0,0,0,0,2019,1012,No College,Project Manager,Accounting|Financial Control
2777,South Korea,female,0,3,0,0,0,0,0,2019,39,No College,Sales Team Lead,Logistics Management|Logistics|Business Strategy|Business Planning|Business Alliances|B2B
2778,South Korea,male,0,0,0,0,0,0,0,2019,1162,Graduated College,Web Developer,SaaS|Test Planning|Test Management|Service Processes|Azure|Notion|Verification|System Verification|Software Quality|Solution Development|AWS|GCP|Build Automation
2779,South Korea,female,0,1,0,0,0,0,0,2019,1158,Graduated College,Graphic Designer,Adobe Photoshop|Adobe Illustrator|Figma|UI Design|HTML|Web Design|Service Design
2782,South Korea,male,0,0,0,0,0,0,0,2019,1141,Graduated College,Web Publisher,AWS|Linux|Docker|Jenkins|Node.js|Git|JavaScript|MySQL|SQL|React|GitHub|Python|JIRA|Redis|TypeScript|ElasticSearch|React.js|ExpressJS|Amazon Web Service|Nginx|REST
2784,South Korea,female,0,0,0,0,0,0,0,2019,1,Graduated College,Financial Analyst,Accounting|IFRS|PowerPoint|PowerPC|MS Office
2790,South Korea,male,0,0,0,0,0,0,0,2019,75,Graduated College,Inbound Telemarketer,Affiliate Management|Partnership Marketing|B2B|Partner Management
2792,South Korea,female,0,0,0,0,0,0,0,2019,974,Graduated College,Journalist,Adobe Photoshop
2795,South Korea,male,0,0,0,0,0,0,0,2019,1089,Graduated College,Organization Management,HRIS
2796,South Korea,female,0,168,4,0,0,0,0,2019,72,Graduated College,SEO Marketing Manager,AMPL|Tableau
2798,South Korea,male,0,0,0,0,0,0,0,2019,1035,Graduated College,Recruiter,Compensation Structures|Compensations|Compensation Strategies|Compensation Planning
2799,South Korea,female,0,12,0,0,0,0,0,2019,1192,No College,Global Marketing Mgr.,MS Office
2808,South Korea,female,0,0,0,0,0,0,0,2019,1183,Graduated College,Content Marketer,AMPL|Tableau
2810,South Korea,male,0,2,0,0,0,0,0,2019,1175,Graduated College,International Sales Mgr.,Sales Representatives|Sales Management|Solar Power|B2B|B2C
2817,South Korea,male,0,22,3,0,0.2,0,0,2019,1137,Graduated College,Social Marketer,AMPL|Tableau
2822,Saudi Arabia,male,0,2,0,0,0,0,0,2019,1190,Graduated College,Logistics Manager,Logistics Management|Logistics|Business Strategy|Business Planning|Business Alliances|B2B
2825,South Korea,female,0,0,0,0,0,0,0,2019,998,Graduated College,Video Editing Specialist,Video Editing|Imaging|After Effect|Adobe Premiere|Blogging|Content Creation|Content Management
2827,South Korea,female,0,2,0,0,1,0,0,2019,961,Graduated College,General Affairs,Excel|Spreadsheets
2828,South Korea,female,0,1,0,0,0,0,0,2019,1191,Graduated College,Strategic Planner,JIRA|Tableau|Excel|PowerPoint|SQL
2831,South Korea,male,0,7,3,0,0.6,0,0,2019,1057,No College,Web Developer,AWS|DevOps|RDBMS
2832,South Korea,female,0,18,0,0,0,0,0,2019,1108,Graduated College,Business Support Manager,Advertising Operations
2838,South Korea,male,0,0,0,0,0,0,0,2019,1036,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
2839,South Korea,male,0,5,0,0,0,0,0,2019,47,Graduated College,Performance Evaluation,Personnel Management|HRM
2845,South Korea,female,0,0,0,0,0,0,0,2019,56,Graduated College,BTL Marketer,Service Delivery|Service Management|Service Processes
2846,South Korea,male,0,0,0,0,0,0,0,2019,959,Graduated College,Web Developer,AWS|Azure
2848,South Korea,male,0,9,0,0,0,0,0,2019,1070,Graduated College,Social Marketer,Marketing Operations|Marketing Strategy|Content Creation|Content Strategy|Facebook|Instagram|Google Analytics
2851,South Korea,male,0,5,4,0,1.1,0,0,2019,1159,No College,iOS Developer,Linux|Docker
2858,South Korea,male,0,0,0,0,0,0,0,2019,49,Graduated College,Purchasing Manager,Management Consulting|Strategic Analysis|Strategic Consulting|SQL|Spreadsheets|Tableau
2861,South Korea,male,0,0,0,0,0,0,0,2019,1133,Graduated College,Web Developer,Java|Azure|AWS|GCP|Spring Boot
2871,South Korea,female,0,4,3,0,1.9,0,0,2019,87,Graduated College,Customer Service Manager,Service Delivery|Service Management|Service Processes
2872,South Korea,female,0,0,0,0,0,0,0,2019,1118,Graduated College,"Accountant, Treasurer",IR|Commercial Law|Regulatory Filings
2881,South Korea,female,0,2,0,0,0,0,0,2019,1183,Graduated College,Web Publisher,AWS|Linux|Docker|Jenkins|Node.js|Git|JavaScript|MySQL|SQL|React|GitHub|Python|JIRA|Redis|TypeScript|ElasticSearch|React.js|ExpressJS|Amazon Web Service|Nginx|REST
2882,South Korea,female,0,0,0,0,0,0,0,2019,35,Graduated College,Technology Educator,Adobe Premiere|Adobe Photoshop|After Effect
2884,South Korea,male,0,0,0,0,0,0,0,2019,1161,Graduated College,Web Designer,Excel|PowerPoint|JIRA|Confluence|Slack
2886,South Korea,male,0,58,4,0,0.3,0,0,2019,958,Graduated College,Product Designer,Adobe Photoshop|Adobe Illustrator
2889,South Korea,male,0,13,0,0,0,0,0,2019,977,No College,Front-end Engineer,AWS|Git|Docker
2890,South Korea,male,0,2,0,0,0,0,0,2019,1059,Graduated College,Web Developer,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
2892,South Korea,male,0,0,0,0,0,0,0,2019,50,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Branding|Web Design
2895,South Korea,male,0,5,0,0,0,0,0,2019,59,No College,Marketing Strategy Planner,Marketing Operations|Marketing Strategy|Content Creation|Content Strategy|Facebook|Instagram|Google Analytics
